,rowid,date_mutation,longitude,latitude
15765,34142,2020-05-18,3.024991,50.616661
15766,34144,2020-05-15,3.084658,50.643965
15767,34146,2020-05-22,3.03893,50.622933
15768,34147,2020-05-25,3.049908,50.623803
15769,34149,2020-05-13,3.057066,50.642725
15770,34150,2020-05-18,3.055431,50.644308
15771,34151,2020-05-20,3.060536,50.623523
15772,34153,2020-05-14,3.056429,50.645257
15773,34161,2020-05-12,3.045652,50.609997
15774,34168,2020-05-26,3.081967,50.641792
15775,34170,2020-05-25,3.062056,50.638183
