,rowid,longitude,latitude
18048,38957,3.06413,50.619015
18049,38958,3.066871,50.633724
18050,38961,3.052414,50.626414
18051,38962,3.068117,50.636545
18052,38964,3.071625,50.618695
18053,38965,3.107379,50.627996
18054,38968,3.061272,50.633057
18055,38969,3.054761,50.640005
18056,38970,3.035047,50.628771
18057,38972,3.041453,50.630808
18058,38979,3.052012,50.63068
18059,38980,3.073259,50.629759
18060,38981,3.0852,50.652871
18061,38982,3.06857,50.632988
18062,38984,3.068417,50.632732
18063,38985,3.057172,50.634559
18064,38987,3.057954,50.632013
18065,38989,3.061562,50.62998
18066,38991,3.086563,50.650152
18067,38992,3.060307,50.641161
18068,38993,3.091536,50.63772
18069,38995,3.090808,50.63268
18070,38997,3.08618,50.639781
18071,38998,3.060231,50.613349
18072,39001,3.057117,50.646199
18073,39003,3.086306,50.653744
18074,39004,3.055312,50.632517
18075,39007,3.053019,50.646106
18076,39010,3.018785,50.635311
18077,39014,3.092144,50.644033
18078,39016,3.070807,50.613824
18079,39018,3.058355,50.632783
18080,39019,3.058355,50.632783
18081,39022,3.065172,50.624697
18082,39024,3.065585,50.626592
18083,39025,3.058201,50.631985
18084,39027,3.070255,50.622789
18085,39031,3.032228,50.624533
18086,39033,3.041468,50.626369
18087,39035,3.061582,50.622646
18088,39037,3.059679,50.645697
18089,39038,3.08635,50.655927
18090,39041,3.066298,50.633988
18091,39042,3.066298,50.633988
18092,39043,3.066298,50.633988
18093,39045,3.080891,50.628583
18094,39048,3.055047,50.627563
18095,39049,3.057617,50.620094
18096,39050,3.058725,50.63833
18097,39051,3.069483,50.638042
18098,39052,3.069483,50.638042
18099,39055,3.061889,50.621957
18100,39057,3.083608,50.638995
18101,39059,3.075292,50.637407
18102,39060,3.093438,50.647479
18103,39061,3.054677,50.629249
18104,39062,3.051313,50.622503
18105,39071,3.047848,50.623014
18106,39072,3.065256,50.626488
18107,39075,3.054233,50.620656
18108,39076,3.054233,50.620656
18109,39077,3.054233,50.620656
18110,39078,3.054233,50.620656
18111,39079,3.056405,50.633025
18112,39080,3.057286,50.638388
18113,39081,3.059815,50.622728
18114,39083,3.116943,50.62645
18115,39084,3.053864,50.630387
18116,39087,3.062774,50.632678
18117,39088,3.06786,50.634864
18118,39092,3.0852,50.652871
18119,39093,3.058073,50.629791
18120,39094,3.051871,50.625223
18121,39097,3.054196,50.619443
18122,39100,3.055596,50.640143
18123,39105,3.077806,50.628471
18124,39109,3.042171,50.633542
18125,39110,3.059439,50.639019
18126,39111,3.060985,50.619338
18127,39115,3.100954,50.622439
18128,39117,3.057888,50.631131
18129,39121,3.060732,50.64377
18130,39123,3.082963,50.640386
18131,39124,3.083374,50.636311
18132,39125,3.083374,50.636311
18133,39126,3.083374,50.636311
18134,39128,3.025606,50.632495
18135,39130,3.045478,50.623893
18136,39131,3.064494,50.629948
18137,39133,3.066933,50.610221
18138,39138,3.089484,50.624934
18139,39139,3.06079,50.646301
18140,39141,3.051761,50.628084
18141,39142,3.08275,50.644356
18142,39144,3.059378,50.643648
18143,39145,3.059378,50.643648
18144,39146,3.059378,50.643648
18145,39149,3.062836,50.637901
18146,39152,3.041628,50.632636
18147,39153,3.069777,50.621949
18148,39155,3.095083,50.632143
18149,39159,3.110662,50.627725
18150,39161,3.053746,50.622459
18151,39163,3.044341,50.622224
18152,39164,3.044187,50.607662
18153,39167,3.059048,50.618154
18154,39168,3.042225,50.629202
18155,39170,3.042225,50.629202
18156,39174,3.06079,50.646301
18157,39177,3.089716,50.652049
18158,39178,3.055069,50.625381
18159,39181,3.068752,50.636037
18160,39184,3.077806,50.628471
18161,39188,3.086745,50.647282
18162,39191,3.069607,50.633101
18163,39195,3.055644,50.630602
18164,39196,3.045775,50.635775
18165,39197,3.066583,50.642285
18166,39198,3.04275,50.634084
18167,39199,3.037315,50.623714
18168,39200,3.056034,50.630765
18169,39201,3.070537,50.623315
18170,39203,3.065699,50.633998
18171,39204,3.062801,50.640779
18172,39206,3.060309,50.644889
18173,39212,3.064141,50.620873
18174,39214,3.0852,50.652871
18175,39217,3.080737,50.623479
18176,39219,3.062229,50.621786
18177,39221,3.068979,50.63314
18178,39223,3.089855,50.655823
18179,39226,3.092144,50.644033
18180,39228,3.037233,50.628901
18181,39229,3.042924,50.633211
18182,39230,3.086997,50.637504
18183,39231,3.086997,50.637504
18184,39232,3.086997,50.637504
18185,39233,3.086997,50.637504
18186,39234,3.086997,50.637504
18187,39235,3.086997,50.637504
18188,39236,3.086997,50.637504
18189,39237,3.086997,50.637504
18190,39238,3.086997,50.637504
18191,39240,3.061583,50.62393
18192,39243,3.061908,50.648026
18193,39244,3.038426,50.624956
18194,39245,3.085934,50.638461
18195,39246,3.053547,50.62706
18196,39248,3.086943,50.646122
18197,39251,3.057606,50.639674
18198,39252,3.057606,50.639674
18199,39253,3.057606,50.639674
18200,39255,3.110293,50.627796
18201,39256,3.063311,50.643177
18202,39257,3.034853,50.634469
18203,39261,3.065936,50.619982
18204,39262,3.056801,50.633275
18205,39263,3.080729,50.62726
18206,39268,3.068733,50.63244
18207,39269,3.029642,50.632131
18208,39270,3.059973,50.618534
18209,39271,3.059973,50.618534
18210,39272,3.059973,50.618534
18211,39274,3.063199,50.643364
18212,39275,3.04543,50.630351
18213,39278,3.073598,50.61684
18214,39283,3.065764,50.620987
18215,39285,3.048176,50.626489
18216,39286,3.041081,50.624835
18217,39307,3.0852,50.652871
18218,39309,3.074312,50.620647
18219,39311,3.053804,50.606659
18220,39312,3.058623,50.631608
18221,39313,3.058623,50.631608
18222,39314,3.058623,50.631608
18223,39315,3.058623,50.631608
18224,39316,3.058623,50.631608
18225,39317,3.055173,50.632041
18226,39318,3.050902,50.628154
18227,39321,3.054971,50.629222
18228,39323,3.053547,50.62706
18229,39324,3.060619,50.626708
18230,39328,3.086306,50.653744
18231,39332,3.05986,50.623042
18232,39333,3.05986,50.623042
18233,39334,3.05986,50.623042
18234,39336,3.074527,50.612643
18235,39341,3.070079,50.611005
18236,39342,3.086306,50.653744
18237,39345,3.06337,50.644276
18238,39347,3.092144,50.644033
18239,39349,3.060231,50.613349
18240,39351,3.059073,50.630412
18241,39353,3.052656,50.620782
18242,39358,3.084658,50.643965
18243,39362,3.033105,50.625489
18244,39363,3.084658,50.643965
18245,39366,3.050882,50.630743
18246,39369,3.086306,50.653744
18247,39371,3.028325,50.634666
18248,39372,3.066627,50.6322
18249,39375,3.05649,50.648933
18250,39376,3.054556,50.638284
18251,39377,3.116943,50.62645
18252,39379,3.067395,50.64271
18253,39380,3.061862,50.633269
18254,39381,3.054829,50.636037
18255,39385,3.059487,50.6179
18256,39386,3.059487,50.6179
18257,39387,3.059487,50.6179
18258,39389,3.046517,50.625689
18259,39390,3.05842,50.62255
18260,39392,3.052932,50.624949
18261,39393,3.066871,50.633724
18262,39394,3.050839,50.631582
18263,39396,3.075292,50.637407
18264,39397,3.035645,50.623473
18265,39402,3.064801,50.62408
18266,39403,3.059815,50.622728
18267,39405,3.051694,50.637048
18268,39407,3.061678,50.624872
18269,39410,3.066379,50.63663
18270,39412,3.066379,50.63663
18271,39416,3.066379,50.63663
18272,39417,3.066379,50.63663
18273,39418,3.066379,50.63663
18274,39420,3.043958,50.628889
18275,39422,3.062993,50.632943
18276,39426,3.053871,50.624587
18277,39428,3.069313,50.621815
18278,39429,3.063431,50.619814
18279,39430,3.104452,50.626641
18280,39433,3.060842,50.618817
18281,39434,3.0278,50.635612
18282,39439,3.059252,50.629203
18283,39442,3.055879,50.637445
18284,39443,3.068183,50.637814
18285,39445,3.068416,50.62848
18286,39447,3.060108,50.635751
18287,39449,3.058681,50.645687
18288,39450,3.068416,50.62848
18289,39466,3.057076,50.644621
18290,39467,3.057828,50.647254
18291,39469,3.073529,50.622855
18292,39470,3.0852,50.652871
18293,39471,3.021155,50.63635
18294,39472,3.060853,50.618194
18295,39473,3.060853,50.618194
18296,39474,3.060853,50.618194
18297,39475,3.04521,50.612317
18298,39477,3.072115,50.621273
18299,39479,3.058939,50.618022
18300,39480,3.064666,50.63339
18301,39482,3.06549,50.612929
18302,39483,3.065109,50.639847
18303,39485,3.055111,50.62909
18304,39487,3.091592,50.625011
18305,39488,3.059422,50.625505
18306,39489,3.052522,50.644023
18307,39491,3.056697,50.626155
18308,39493,3.05901,50.621122
18309,39494,3.074867,50.619319
18310,39495,3.074867,50.619319
18311,39496,3.074867,50.619319
18312,39497,3.074867,50.619319
18313,39500,3.057963,50.639106
18314,39501,3.051437,50.62943
18315,39502,3.051437,50.62943
18316,39503,3.051437,50.62943
18317,39504,3.051437,50.62943
18318,39506,3.065385,50.641981
18319,39514,3.084658,50.643965
18320,39515,3.056973,50.623113
18321,39517,3.048599,50.628907
18322,39519,3.064066,50.620157
18323,39520,3.061421,50.635123
18324,39522,3.070995,50.633053
18325,39531,3.06739,50.623214
18326,39536,3.060732,50.64377
18327,39537,3.062067,50.629919
18328,39542,3.029642,50.632131
18329,39543,3.055444,50.623389
18330,39545,3.064158,50.643533
18331,39547,3.065385,50.641981
18332,39551,3.061821,50.619031
18333,39553,3.058726,50.628305
18334,39558,3.056832,50.623412
18335,39560,3.067541,50.632793
18336,39562,3.059666,50.648226
18337,39566,3.042304,50.621005
18338,39567,3.042304,50.621005
18339,39568,3.042304,50.621005
18340,39569,3.042304,50.621005
18341,39570,3.042304,50.621005
18342,39571,3.042304,50.621005
18343,39572,3.042304,50.621005
18344,39573,3.042304,50.621005
18345,39574,3.042304,50.621005
18346,39576,3.066172,50.625532
18347,39579,3.058241,50.631162
18348,39582,3.084658,50.643965
18349,39584,3.054396,50.641756
18350,39586,3.054398,50.64306
18351,39587,3.067571,50.623347
18352,39590,3.084658,50.643965
18353,39593,3.090331,50.632496
18354,39599,3.041468,50.626369
18355,39604,3.045101,50.628235
18356,39607,3.06786,50.634864
18357,39608,3.067178,50.628156
18358,39610,3.063114,50.622139
18359,39611,3.068119,50.629431
18360,39615,3.060427,50.647121
18361,39617,3.039727,50.632458
18362,39619,3.080153,50.620828
18363,39622,3.051838,50.646097
18364,39625,3.058577,50.610868
18365,39627,3.049482,50.619907
18366,39630,3.05777,50.62583
18367,39632,3.05777,50.62583
18368,39633,3.097141,50.636512
18369,39635,3.06669,50.619432
18370,39636,3.06669,50.619432
18371,39639,3.054567,50.633427
18372,39640,3.048979,50.629937
18373,39642,3.065323,50.632274
18374,39643,3.077806,50.628471
18375,39644,3.062039,50.629028
18376,39645,3.058272,50.639949
18377,39650,3.059796,50.617981
18378,39651,3.059796,50.617981
18379,39652,3.059796,50.617981
18380,39655,3.071421,50.618261
18381,39656,3.028911,50.618142
18382,39660,3.057066,50.642725
18383,39663,3.023856,50.631102
18384,39664,3.086292,50.640033
18385,39666,3.077826,50.640187
18386,39667,3.103039,50.632426
18387,39668,3.065127,50.629225
18388,39670,3.059774,50.644537
18389,39671,3.089169,50.629606
18390,39672,3.089169,50.629606
18391,39673,3.089169,50.629606
18392,39675,3.058348,50.622737
18393,39676,3.058348,50.622737
18394,39677,3.058348,50.622737
18395,39678,3.058348,50.622737
18396,39679,3.058348,50.622737
18397,39680,3.058348,50.622737
18398,39681,3.058348,50.622737
18399,39682,3.058348,50.622737
18400,39683,3.058348,50.622737
18401,39684,3.075192,50.63467
18402,39691,3.060227,50.635724
18403,39692,3.060227,50.635724
18404,39693,3.060227,50.635724
18405,39702,3.062193,50.623563
18406,39704,3.021752,50.63025
18407,39705,3.054053,50.641116
18408,39707,3.064685,50.622458
18409,39717,3.05649,50.648933
18410,39720,3.042924,50.633211
18411,39721,3.073652,50.620153
18412,39725,3.069135,50.621639
18413,39727,3.087293,50.654454
18414,39728,3.03373,50.627021
18415,39735,3.050388,50.63232
18416,39737,3.049811,50.630683
18417,39741,3.032087,50.635547
18418,39742,3.069207,50.628863
18419,39744,3.052176,50.635186
18420,39747,3.045625,50.626363
18421,39749,3.060184,50.627483
18422,39750,3.05239,50.629253
18423,39751,3.05239,50.629253
18424,39754,3.073652,50.620153
18425,39762,3.097141,50.636512
18426,39765,3.045569,50.62999
18427,39774,3.065385,50.641981
18428,39776,3.055214,50.622359
18429,39777,3.104698,50.629838
18430,39784,3.059666,50.648226
18431,39785,3.062439,50.639091
18432,39788,3.09682,50.63227
18433,39789,3.09682,50.63227
18434,39790,3.09682,50.63227
18435,39791,3.057201,50.628156
18436,39792,3.057286,50.638388
18437,39793,3.114421,50.625735
18438,39794,3.114421,50.625735
18439,39795,3.114421,50.625735
18440,39796,3.114421,50.625735
18441,39798,3.0689,50.636161
18442,39800,3.069215,50.637694
18443,39802,3.057201,50.628156
18444,39803,3.05949,50.622229
18445,39804,3.05949,50.622229
18446,39805,3.05949,50.622229
18447,39806,3.05949,50.622229
18448,39811,3.0852,50.652871
18449,39812,3.112581,50.628259
18450,39815,3.063867,50.628225
18451,39817,3.052458,50.637691
18452,39821,3.041468,50.626369
18453,39822,3.064612,50.633579
18454,39824,3.036285,50.625497
18455,39825,3.040365,50.627804
18456,39826,3.040365,50.627804
18457,39827,3.040365,50.627804
18458,39828,3.040365,50.627804
18459,39830,3.042271,50.621924
18460,39831,3.042271,50.621924
18461,39832,3.042271,50.621924
18462,39833,3.042271,50.621924
18463,39835,3.086491,50.646445
18464,39837,3.097842,50.636399
18465,39846,3.045332,50.626984
18466,39848,3.058892,50.646322
18467,39851,3.092144,50.644033
18468,39852,3.084103,50.643086
18469,39854,3.092144,50.644033
18470,39857,3.039323,50.612476
18471,39861,3.053826,50.63886
18472,39863,3.051044,50.636396
18473,39876,3.09032,50.63342
18474,39877,3.09032,50.63342
18475,39878,3.09032,50.63342
18476,39879,3.09032,50.63342
18477,39880,3.09032,50.63342
18478,39881,3.072115,50.621273
18479,39883,3.066475,50.641173
18480,39886,3.072455,50.62367
18481,39893,3.097141,50.636512
18482,39894,3.089855,50.655823
18483,39895,3.089855,50.655823
18484,39897,3.022841,50.620811
18485,39900,3.043319,50.629706
18486,39901,3.054604,50.634335
18487,39903,3.05901,50.621122
18488,39907,3.084658,50.643965
18489,39910,3.088787,50.630042
18490,39911,3.088787,50.630042
18491,39912,3.088787,50.630042
18492,39913,3.088787,50.630042
18493,39914,3.088787,50.630042
18494,39915,3.088787,50.630042
18495,39917,3.088787,50.630042
18496,39918,3.088787,50.630042
18497,39921,3.054607,50.625086
18498,39922,3.054607,50.625086
18499,39924,3.06337,50.644276
18500,39926,3.070807,50.613824
18501,39928,3.069274,50.633394
18502,39929,3.05468,50.636482
18503,39933,3.060231,50.613349
18504,39936,3.043392,50.622932
18505,39937,3.062784,50.613478
18506,39943,3.065425,50.640178
18507,39945,3.040204,50.633264
18508,39946,3.048547,50.624771
18509,39947,3.062193,50.623563
18510,39950,3.045515,50.635799
18511,39953,3.091051,50.632618
18512,39956,3.097141,50.636512
18513,39958,3.059666,50.648226
18514,39962,3.067301,50.617903
18515,39963,3.066674,50.61984
18516,39966,3.064801,50.62408
18517,39968,3.056806,50.636907
18518,39974,3.051767,50.636224
18519,39976,3.055964,50.623135
18520,39978,3.054738,50.627135
18521,39979,3.075192,50.63467
18522,39980,3.056999,50.626667
18523,39981,3.056999,50.626667
18524,39982,3.061414,50.640342
18525,39984,3.057206,50.646605
18526,39985,3.059964,50.629895
18527,39986,3.059964,50.629895
18528,39987,3.073739,50.613124
18529,39989,3.070307,50.627619
18530,39990,3.062752,50.628115
18531,39994,3.046517,50.625689
18532,39995,3.056928,50.642268
18533,39996,3.025919,50.634521
18534,39998,3.066674,50.61984
18535,40000,3.032087,50.635547
18536,40002,3.086306,50.653744
18537,40005,3.056806,50.636907
18538,40008,3.041575,50.633319
18539,40011,3.060516,50.611246
18540,40012,3.06502,50.639107
18541,40015,3.034511,50.622012
18542,40016,3.058757,50.630798
18543,40019,3.075292,50.637407
18544,40020,3.064298,50.627111
18545,40021,3.073739,50.613124
18546,40024,3.061883,50.620716
18547,40025,3.045511,50.626482
18548,40026,3.029642,50.632131
18549,40029,3.084937,50.638551
18550,40030,3.065936,50.619982
18551,40032,3.06549,50.612929
18552,40060,3.048831,50.632889
18553,40061,3.048831,50.632889
18554,40066,3.092104,50.646825
18555,40069,3.086997,50.637504
18556,40070,3.093556,50.632159
18557,40071,3.093556,50.632159
18558,40074,3.093556,50.632159
18559,40086,3.102128,50.630888
18560,40089,3.0278,50.635612
18561,40100,3.067178,50.628156
18562,40103,3.021505,50.636307
18563,40104,3.06161,50.619769
18564,40105,3.058111,50.632587
18565,40106,3.058111,50.632587
18566,40107,3.058111,50.632587
18567,40108,3.058111,50.632587
18568,40109,3.058111,50.632587
18569,40110,3.058111,50.632587
18570,40111,3.058111,50.632587
18571,40112,3.058111,50.632587
18572,40113,3.058111,50.632587
18573,40114,3.058111,50.632587
18574,40115,3.026944,50.635163
18575,40118,3.060101,50.626273
18576,40121,3.060742,50.618625
18577,40124,3.058673,50.619385
18578,40129,3.043307,50.624122
18579,40131,3.043307,50.624122
18580,40132,3.043307,50.624122
18581,40133,3.043307,50.624122
18582,40134,3.043307,50.624122
18583,40141,3.032087,50.635547
18584,40143,3.06222,50.623992
18585,40150,3.067342,50.63366
18586,40155,3.061908,50.648026
18587,40163,3.062039,50.629028
18588,40164,3.062039,50.629028
18589,40165,3.0578,50.623085
